Company,TypeName,Inches,ScreenResolution,Cpu,Gpu,OpSys,TouchScreen,Ips,X_res,Y_res,ppi,Dedicated_Gpu,Ram_GB,Weight_kg,SSD,HHD,Storage_Type,Total_Storage_GB,Storage_Category,Price
ASUS,ASUS Vivobook 14,14,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,0,0,1920,1080,157.35,0,24,1.4,1000,0,SSD Only,1000,Standard (512GB-1TB),1668.8
ASUS,ASUS Vivobook 14,14,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,0,0,1920,1080,157.35,0,16,1.4,512,0,SSD Only,512,Standard (512GB-1TB),1411.2
ASUS,ASUS Vivobook 14,14,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,0,0,1920,1080,157.35,0,16,1.4,2000,0,SSD Only,2000,High (1-2TB),1708.8
ASUS,ASUS Vivobook 14,14,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,0,0,1920,1080,157.35,0,16,1.4,1000,0,SSD Only,1000,Standard (512GB-1TB),1508.8
ASUS,ASUS Vivobook 14,14,Full HD (1080p),Intel Core i3-1315U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1920,1080,157.35,0,8,1.4,256,0,SSD Only,256,Basic (256-512GB),1200
Dell,Dell Inspiron 16 Plus 7640,16,2560 x 1600,Intel Core Ultra 7 155H,NVIDIA GeForce RTX 4050 (Laptop),Windows,1,1,2560,1600,188.68,1,32,1.9,1000,0,SSD Only,1000,Standard (512GB-1TB),2088.8
Dell,Dell 14 Plus,14,2560 x 1600,Intel Core Ultra 9 288V,Intel Arc Graphics 140V,Windows,1,1,2560,1600,215.63,1,32,1.55,4000,0,SSD Only,4000,Very High (> 2TB),2628.8
Dell,Dell 14 Plus,14,2560 x 1600,Intel Core Ultra 9 288V,Intel Arc Graphics 140V,Windows,1,1,2560,1600,215.63,1,32,1.55,2000,0,SSD Only,2000,High (1-2TB),2228.8
Lenovo,Lenovo IdeaPad Slim 5,16,1920 x 1200,Intel Core 7 150U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1200,141.51,0,16,1.79,512,0,SSD Only,512,Standard (512GB-1TB),1371.2
Lenovo,Lenovo IdeaPad Slim 3 Chromebook,14,Full HD (1080p),MediaTek Kompanio 520 (MT8186),ARM Mali-G52 2EE MC2,Chrome OS,1,1,1920,1080,157.35,1,4,1.3,0,64,HDD Only,64,Minimal (< 256GB),1220
Lenovo,Lenovo IdeaPad Slim 5,16,1920 x 1200,Intel Core 7 150U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1200,141.51,0,16,1.79,2000,0,SSD Only,2000,High (1-2TB),1668.8
Lenovo,Lenovo IdeaPad Slim 3,15.6,Full HD (1080p),Intel Core i7-1355U,Intel Iris Xe Graphics G7 (96EU),Windows,0,0,1920,1080,141.21,0,16,1.62,1000,0,SSD Only,1000,Standard (512GB-1TB),1456.8
Lenovo,Lenovo IdeaPad Slim 3,15.6,Full HD (1080p),Intel Core i3-N305,Intel UHD Graphics Xe 750 (32EU),Windows,0,0,1920,1080,141.21,0,8,1.62,256,0,SSD Only,256,Basic (256-512GB),1148
Lenovo,Lenovo IdeaPad 3,15.6,Full HD (1080p),AMD Ryzen 5 3500U,AMD Radeon RX Vega 3,Windows,0,0,1920,1080,141.21,1,20,1.85,1000,0,SSD Only,1000,Standard (512GB-1TB),1736.8
Lenovo,Lenovo LOQ 15,15.6,Full HD (1080p),Intel Core i7-13650HX,NVIDIA GeForce RTX 5060 (Laptop),Windows,1,1,1920,1080,141.21,1,16,2.4,512,0,SSD Only,512,Standard (512GB-1TB),1559.2
Acer,Acer Predator Helios Neo 16S AI,16,2560 x 1600,Intel Core Ultra 9 275HX,NVIDIA GeForce RTX 5070 Ti (Laptop),Windows,0,0,2560,1600,188.68,1,64,2.7,2000,0,SSD Only,2000,High (1-2TB),2928.8
Acer,Acer Nitro V 15,15.6,Full HD (1080p),Intel Core i5-13420H,NVIDIA GeForce RTX 5050 (Laptop),Windows,1,1,1920,1080,141.21,1,32,2.11,1000,0,SSD Only,1000,Standard (512GB-1TB),1976.8
ASUS,ASUS Zenbook 14 OLED,14,1920 x 1200,Intel Core Ultra 9 285H,Intel Arc Graphics 140V,Windows,0,0,1920,1200,161.73,1,32,1.2,2000,0,SSD Only,2000,High (1-2TB),2228.8
HP,HP OMEN MAX 16,16,2560 x 1600,AMD Ryzen AI 9 HX 375,NVIDIA GeForce RTX 5080 (Laptop),Windows,1,1,2560,1600,188.68,1,32,2.69,1000,0,SSD Only,1000,Standard (512GB-1TB),2088.8
HP,HP 250 G10 / 255 G10,15.6,Full HD (1080p),AMD Ryzen 7 7730U,"AMD Radeon RX Vega 8 (R4000/5000, 15W)",Windows,1,1,1920,1080,141.21,1,64,1.52,2000,0,SSD Only,2000,High (1-2TB),2816.8
Lenovo,Lenovo Yoga 7i 2-in-1,14,1920 x 1200,Intel Core Ultra 5 125U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,161.73,0,16,1.49,2000,0,SSD Only,2000,High (1-2TB),1708.8
Lenovo,Lenovo Yoga 7i 2-in-1,14,2880 x 1800,Intel Core Ultra 5 226V,Intel Arc Graphics 130V,Windows,1,0,2880,1800,242.59,1,16,1.38,256,0,SSD Only,256,Basic (256-512GB),1560
Lenovo,Lenovo LOQ 15i,15.6,Full HD (1080p),Intel Core i5-12450HX,"NVIDIA GeForce RTX 2050 (Laptop, 70W)",Windows,1,1,1920,1080,141.21,1,64,2.4,2000,0,SSD Only,2000,High (1-2TB),2816.8
ASUS,ASUS Vivobook 15 F1504,15.6,Full HD (1080p),AMD Ryzen 5 7520U,AMD Radeon 610M,Windows,0,0,1920,1080,141.21,1,16,1.7,2000,0,SSD Only,2000,High (1-2TB),1856.8
ASUS,ASUS Vivobook 15 F1504,15.6,Full HD (1080p),AMD Ryzen 5 7520U,AMD Radeon 610M,Windows,0,0,1920,1080,141.21,1,16,1.7,1000,0,SSD Only,1000,Standard (512GB-1TB),1656.8
Lenovo,Lenovo IdeaPad 1,15.6,"HD (720p, 768p, 900p)",Intel Pentium Silver N6000,Intel UHD Graphics (Jasper Lake 32 EU),Windows,0,0,1280,720,94.14,0,4,1.55,0,128,HDD Only,128,Minimal (< 256GB),1068
HP,HP 15,15.6,"HD (720p, 768p, 900p)",Intel Core i3-1315U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1280,720,94.14,0,32,1.6,1000,0,SSD Only,1000,Standard (512GB-1TB),1776.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i3-1215U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1920,1080,141.21,0,32,1.7,1000,0,SSD Only,1000,Standard (512GB-1TB),1776.8
HP,HP 15,15.6,"HD (720p, 768p, 900p)",Intel Core i3-1315U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1280,720,94.14,0,32,1.6,512,0,SSD Only,512,Standard (512GB-1TB),1679.2
ASUS,ASUS Vivobook S 15 OLED,15.6,2880 x 1620,Intel Core Ultra 9 285H,Intel Arc 140T,Windows,0,0,2880,1620,211.82,1,16,1.5,1000,0,SSD Only,1000,Standard (512GB-1TB),1756.8
Lenovo,"Lenovo LOQ Essential (15ARP10E, Gen 10)",15.6,Full HD (1080p),AMD Ryzen 7 170,"NVIDIA GeForce RTX 4050 (Laptop, 65W)",Windows,1,1,1920,1080,141.21,1,16,1.18,1000,0,SSD Only,1000,Standard (512GB-1TB),1656.8
Lenovo,"Lenovo LOQ Essential (15ARP10E, Gen 10)",15.6,Full HD (1080p),AMD Ryzen 5 150,"NVIDIA GeForce RTX 3050 (Laptop, 65W, 6GB)",Windows,1,1,1920,1080,141.21,1,16,1.18,1000,0,SSD Only,1000,Standard (512GB-1TB),1656.8
Alienware,Alienware 16X Aurora (AC16251),16,2560 x 1600,Intel Core Ultra 9 275HX,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,2560,1600,188.68,1,32,2.66,1000,0,SSD Only,1000,Standard (512GB-1TB),2088.8
HP,HP OMEN 16,16.1,Full HD (1080p),AMD Ryzen 7 6800H,"NVIDIA GeForce RTX 3060 (Laptop, 140W)",Windows,1,1,1920,1080,136.83,1,64,2.39,2000,0,SSD Only,2000,High (1-2TB),2831.8
HP,HP OMEN 16,16.1,Full HD (1080p),AMD Ryzen 7 6800H,"NVIDIA GeForce RTX 3060 (Laptop, 140W)",Windows,1,1,1920,1080,136.83,1,48,2.39,2000,0,SSD Only,2000,High (1-2TB),2511.8
HP,HP OMEN 16,16.1,Full HD (1080p),AMD Ryzen 7 6800H,"NVIDIA GeForce RTX 3060 (Laptop, 140W)",Windows,1,1,1920,1080,136.83,1,32,2.39,4000,0,SSD Only,4000,Very High (> 2TB),2591.8
HP,HP OMEN 16,16.1,Full HD (1080p),AMD Ryzen 7 6800H,"NVIDIA GeForce RTX 3060 (Laptop, 140W)",Windows,1,1,1920,1080,136.83,1,48,2.39,4000,0,SSD Only,4000,Very High (> 2TB),2911.8
HP,HP OMEN 16,16.1,Full HD (1080p),AMD Ryzen 7 6800H,"NVIDIA GeForce RTX 3060 (Laptop, 140W)",Windows,1,1,1920,1080,136.83,1,32,2.39,2000,0,SSD Only,2000,High (1-2TB),2191.8
HP,HP OMEN 16,16.1,Full HD (1080p),AMD Ryzen 7 6800H,"NVIDIA GeForce RTX 3060 (Laptop, 140W)",Windows,1,1,1920,1080,136.83,1,24,2.39,1000,0,SSD Only,1000,Standard (512GB-1TB),1831.8
HP,HP OMEN 16,16.1,Full HD (1080p),AMD Ryzen 7 6800H,"NVIDIA GeForce RTX 3060 (Laptop, 140W)",Windows,1,1,1920,1080,136.83,1,16,2.39,2000,0,SSD Only,2000,High (1-2TB),1871.8
HP,HP OMEN 16,16.1,Full HD (1080p),AMD Ryzen 7 6800H,"NVIDIA GeForce RTX 3060 (Laptop, 140W)",Windows,1,1,1920,1080,136.83,1,32,2.39,1000,0,SSD Only,1000,Standard (512GB-1TB),1991.8
HP,HP OMEN 16,16.1,Full HD (1080p),AMD Ryzen 7 6800H,"NVIDIA GeForce RTX 3060 (Laptop, 140W)",Windows,1,1,1920,1080,136.83,1,16,2.39,1000,0,SSD Only,1000,Standard (512GB-1TB),1671.8
HP,HP OMEN 16,16.1,Full HD (1080p),AMD Ryzen 7 6800H,"NVIDIA GeForce RTX 3060 (Laptop, 140W)",Windows,1,1,1920,1080,136.83,1,16,2.39,512,0,SSD Only,512,Standard (512GB-1TB),1574.2
HP,HP OMEN 16,16,1920 x 1200,Intel Core Ultra 9 285H,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,1920,1200,141.51,1,64,2.43,2000,0,SSD Only,2000,High (1-2TB),2828.8
HP,HP OMEN 16,16,1920 x 1200,Intel Core Ultra 9 285H,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,1920,1200,141.51,1,32,2.43,2000,0,SSD Only,2000,High (1-2TB),2188.8
HP,HP OMEN 16,16,1920 x 1200,Intel Core Ultra 9 285H,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,1920,1200,141.51,1,64,2.43,1000,0,SSD Only,1000,Standard (512GB-1TB),2628.8
HP,HP OMEN 16,16,1920 x 1200,Intel Core Ultra 9 285H,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,1920,1200,141.51,1,16,2.43,1000,0,SSD Only,1000,Standard (512GB-1TB),1668.8
HP,HP OMEN 16,16,1920 x 1200,AMD Ryzen AI 7 350,NVIDIA GeForce RTX 5060 (Laptop),Windows,1,1,1920,1200,141.51,1,16,2.44,2000,0,SSD Only,2000,High (1-2TB),1868.8
HP,HP OMEN 16,16,1920 x 1200,Intel Core Ultra 9 285H,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,1920,1200,141.51,1,48,2.43,1000,0,SSD Only,1000,Standard (512GB-1TB),2308.8
HP,HP OMEN 16,16,1920 x 1200,AMD Ryzen 9 8940HX,NVIDIA GeForce RTX 5060 (Laptop),Windows,1,1,1920,1200,141.51,1,64,2.44,1000,0,SSD Only,1000,Standard (512GB-1TB),2628.8
HP,HP OMEN 16,16,2560 x 1600,AMD Ryzen AI 9 365,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,2560,1600,188.68,1,64,2.44,8000,0,SSD Only,8000,Very High (> 2TB),4128.8
HP,HP OMEN 16,16,2560 x 1600,AMD Ryzen AI 9 365,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,2560,1600,188.68,1,64,2.44,4000,0,SSD Only,4000,Very High (> 2TB),3328.8
HP,HP OMEN 16,16,2560 x 1600,AMD Ryzen AI 9 365,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,2560,1600,188.68,1,48,2.44,2000,0,SSD Only,2000,High (1-2TB),2608.8
HP,HP OMEN 16,16,2560 x 1600,AMD Ryzen AI 9 365,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,2560,1600,188.68,1,64,2.44,2000,0,SSD Only,2000,High (1-2TB),2928.8
HP,HP OMEN 16,16,2560 x 1600,AMD Ryzen AI 9 365,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,2560,1600,188.68,1,32,2.44,4000,0,SSD Only,4000,Very High (> 2TB),2688.8
HP,HP OMEN 16,16,2560 x 1600,AMD Ryzen AI 9 365,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,2560,1600,188.68,1,32,2.44,2000,0,SSD Only,2000,High (1-2TB),2288.8
HP,HP OMEN 16,16,2560 x 1600,AMD Ryzen AI 9 365,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,2560,1600,188.68,1,32,2.44,1000,0,SSD Only,1000,Standard (512GB-1TB),2088.8
HP,HP OMEN Transcend 14,14,2880 x 1800,Intel Core Ultra 7 255H,NVIDIA GeForce RTX 5060 (Laptop),Windows,0,0,2880,1800,242.59,1,32,1.63,1000,0,SSD Only,1000,Standard (512GB-1TB),2028.8
HP,HP 15,15.6,Full HD (1080p),Intel Core i7-1255U,Intel Iris Xe Graphics G7 (96EU),Windows,0,0,1920,1080,141.21,0,16,1.6,1000,0,SSD Only,1000,Standard (512GB-1TB),1456.8
HP,HP OmniBook X Flip,16,2880 x 1800,Intel Core Ultra 7 256V,Intel Arc Graphics 140V,Windows,1,0,2880,1800,212.26,1,16,1.88,2000,0,SSD Only,2000,High (1-2TB),1968.8
HP,HP OmniBook X Flip,16,2880 x 1800,Intel Core Ultra 7 256V,Intel Arc Graphics 140V,Windows,1,0,2880,1800,212.26,1,16,1.88,1000,0,SSD Only,1000,Standard (512GB-1TB),1768.8
HP,HP OmniBook X,17.3,Full HD (1080p),Intel Core Ultra 7 256V,Intel Arc Graphics 140V,Windows,1,1,1920,1080,127.34,1,16,2.45,512,0,SSD Only,512,Standard (512GB-1TB),1610.2
HP,HP OmniBook X,17.3,Full HD (1080p),Intel Core Ultra 7 256V,Intel Arc Graphics 140V,Windows,1,1,1920,1080,127.34,1,16,2.45,4000,0,SSD Only,4000,Very High (> 2TB),2307.8
HP,HP Victus 15,15.6,Full HD (1080p),Intel Core i5-13420H,NVIDIA GeForce RTX 4050 (Laptop),Windows,1,1,1920,1080,141.21,1,48,2.29,2000,0,SSD Only,2000,High (1-2TB),2496.8
HP,HP Victus 15,15.6,Full HD (1080p),Intel Core i5-13420H,NVIDIA GeForce RTX 4050 (Laptop),Windows,1,1,1920,1080,141.21,1,24,2.29,1000,0,SSD Only,1000,Standard (512GB-1TB),1816.8
Dell,Dell Pro 16,16,1920 x 1200,Intel Core Ultra 5 225U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,141.51,0,64,1.92,2000,0,SSD Only,2000,High (1-2TB),2628.8
HP,HP Victus 15,15.6,Full HD (1080p),Intel Core i5-13420H,NVIDIA GeForce RTX 4050 (Laptop),Windows,1,1,1920,1080,141.21,1,16,2.29,1000,0,SSD Only,1000,Standard (512GB-1TB),1656.8
Dell,Dell 16,16,1920 x 1200,Intel Core 7 150U,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1200,141.51,0,32,1.88,2000,0,SSD Only,2000,High (1-2TB),1988.8
Dell,Dell Inspiron 15 3511,15.6,Full HD (1080p),Intel Core i3-1115G4,Intel UHD Graphics Xe G4 (48EU),Windows,1,1,1920,1080,141.21,0,16,1.73,512,0,SSD Only,512,Standard (512GB-1TB),1359.2
Dell,Dell Inspiron 15 3535,15.6,Full HD (1080p),AMD Ryzen 7 7730U,"AMD Radeon RX Vega 8 (R4000/5000, 15W)",Windows,1,1,1920,1080,141.21,1,16,1.66,512,0,SSD Only,512,Standard (512GB-1TB),1559.2
Dell,Dell Inspiron 15 3535,15.6,Full HD (1080p),AMD Ryzen 7 7730U,"AMD Radeon RX Vega 8 (R4000/5000, 15W)",Windows,1,1,1920,1080,141.21,1,32,1.66,1000,0,SSD Only,1000,Standard (512GB-1TB),1976.8
Dell,Dell Inspiron 14 5441,14,1920 x 1200,Qualcomm Snapdragon X Plus X1P-42-100,Qualcomm Snapdragon X Elite Adreno GPU,Windows,1,1,1920,1200,161.73,1,16,1.49,512,0,SSD Only,512,Standard (512GB-1TB),1511.2
Dell,Dell Inspiron 14 5440,14,1920 x 1200,Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1200,161.73,0,8,1.54,512,0,SSD Only,512,Standard (512GB-1TB),1251.2
Dell,Dell 15,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,64,1.9,2000,0,SSD Only,2000,High (1-2TB),2616.8
Dell,Dell 15,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,48,1.9,4000,0,SSD Only,4000,Very High (> 2TB),2696.8
Dell,Dell 15,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,32,1.9,4000,0,SSD Only,4000,Very High (> 2TB),2376.8
Dell,Dell 15,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,32,1.9,2000,0,SSD Only,2000,High (1-2TB),1976.8
Dell,Dell 15,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,24,1.9,1000,0,SSD Only,1000,Standard (512GB-1TB),1616.8
Dell,Dell 15,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,24,1.9,2000,0,SSD Only,2000,High (1-2TB),1816.8
Dell,Dell 15,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,16,1.9,512,0,SSD Only,512,Standard (512GB-1TB),1359.2
Dell,Dell 15,15.6,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,141.21,0,16,1.9,2000,0,SSD Only,2000,High (1-2TB),1656.8
Alienware,Alienware 16 Aurora,16,2560 x 1600,Intel Core 7 240H,NVIDIA GeForce RTX 5060 (Laptop),Windows,1,1,2560,1600,188.68,1,16,2.49,2000,0,SSD Only,2000,High (1-2TB),1968.8
ASUS,ASUS Vivobook S 14 OLED,14,2880 x 1800,AMD Ryzen AI 9 365,AMD Radeon 880M,Windows,0,0,2880,1800,242.59,1,32,1.3,1000,0,SSD Only,1000,Standard (512GB-1TB),2028.8
ASUS,ASUS Vivobook S 14 OLED,14,2880 x 1800,AMD Ryzen AI 9 365,AMD Radeon 880M,Windows,0,0,2880,1800,242.59,1,32,1.3,4000,0,SSD Only,4000,Very High (> 2TB),2628.8
ASUS,ASUS Vivobook 17X,17.3,Full HD (1080p),Intel Core i9-13900H,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,127.34,0,24,2.1,4000,0,SSD Only,4000,Very High (> 2TB),2267.8
ASUS,ASUS Vivobook 17 F1704,17.3,Full HD (1080p),Intel Core i3-1215U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,1,1,1920,1080,127.34,0,20,2.1,1000,0,SSD Only,1000,Standard (512GB-1TB),1587.8
ASUS,ASUS Vivobook 17X,17.3,Full HD (1080p),Intel Core i9-13900H,Intel Iris Xe Graphics G7 (96EU),Windows,1,1,1920,1080,127.34,0,16,2.1,2000,0,SSD Only,2000,High (1-2TB),1707.8
HP,HP Victus 15,15.6,Full HD (1080p),Intel Core i5-13420H,"NVIDIA GeForce RTX 3050 (Laptop, 6GB)",Windows,1,1,1920,1080,141.21,1,24,2.29,2000,0,SSD Only,2000,High (1-2TB),2016.8
HP,HP Victus 15,15.6,Full HD (1080p),Intel Core i5-13420H,"NVIDIA GeForce RTX 3050 (Laptop, 6GB)",Windows,1,1,1920,1080,141.21,1,16,2.29,512,0,SSD Only,512,Standard (512GB-1TB),1559.2
Lenovo,Lenovo ThinkPad E14 Gen 7,14,1920 x 1200,Intel Core Ultra 5 225U,Intel Graphics (4-Cores),Windows,1,1,1920,1200,161.73,0,16,1.34,256,0,SSD Only,256,Basic (256-512GB),1360
Lenovo,Lenovo V14 Gen 4,14,Full HD (1080p),Intel Core i7-13620H,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,1,1,1920,1080,157.35,0,8,1.43,256,0,SSD Only,256,Basic (256-512GB),1200
Lenovo,Lenovo V14 Gen 4,14,Full HD (1080p),Intel Core i7-13620H,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,1,1,1920,1080,157.35,0,16,1.43,256,0,SSD Only,256,Basic (256-512GB),1360
Lenovo,Lenovo V14 Gen 4,14,Full HD (1080p),Intel Core i7-13620H,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,1,1,1920,1080,157.35,0,16,1.43,1000,0,SSD Only,1000,Standard (512GB-1TB),1508.8
HP,HP ZBook Fury G1i,18,2560 x 1600,Intel Core Ultra 7 265HX,NVIDIA RTX PRO 3000 Blackwell,Windows,1,1,2560,1600,167.72,1,32,3.53,1000,0,SSD Only,1000,Standard (512GB-1TB),2148.8
HP,HP ZBook Firefly 14 G11 / A,14,1920 x 1200,AMD Ryzen 7 8840HS,AMD Radeon 780M,Windows,1,1,1920,1200,161.73,1,64,1.45,2000,0,SSD Only,2000,High (1-2TB),2868.8
HP,HP ZBook Firefly 14 G11 / A,14,1920 x 1200,AMD Ryzen 7 8840HS,AMD Radeon 780M,Windows,1,1,1920,1200,161.73,1,32,1.45,1000,0,SSD Only,1000,Standard (512GB-1TB),2028.8
HP,HP Victus 15,15.6,Full HD (1080p),Intel Core i5-13420H,NVIDIA GeForce RTX 4050 (Laptop),Windows,1,1,1920,1080,141.21,1,16,2.29,512,0,SSD Only,512,Standard (512GB-1TB),1559.2
HP,HP Victus 15,15.6,Full HD (1080p),Intel Core i5-13420H,NVIDIA GeForce RTX 4050 (Laptop),Windows,1,1,1920,1080,141.21,1,32,2.29,1000,0,SSD Only,1000,Standard (512GB-1TB),1976.8
ASUS,ASUS Vivobook 14,14,Full HD (1080p),Intel Core i3-1215U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,1,1,1920,1080,157.35,0,40,1.4,1000,0,SSD Only,1000,Standard (512GB-1TB),1988.8
ASUS,ASUS Vivobook 14,14,Full HD (1080p),Intel Core i3-1215U,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,0,0,1920,1080,157.35,0,8,1.4,512,0,SSD Only,512,Standard (512GB-1TB),1251.2
ASUS,ASUS Vivobook 14,14,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,157.35,0,40,1.4,2000,0,SSD Only,2000,High (1-2TB),2188.8
ASUS,ASUS Vivobook 14,14,Full HD (1080p),Intel Core i5-1334U,Intel Iris Xe Graphics G7 (80EU),Windows,1,1,1920,1080,157.35,0,40,1.4,1000,0,SSD Only,1000,Standard (512GB-1TB),1988.8
ASUS,ASUS TUF Gaming F16 FX608,16,1920 x 1200,Intel Core i7-14650HX,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,1920,1200,141.51,1,64,2.2,4000,0,SSD Only,4000,Very High (> 2TB),3228.8
ASUS,ASUS ROG Strix SCAR 18 G835,18,2560 x 1600,Intel Core Ultra 9 275HX,NVIDIA GeForce RTX 5090 (Laptop),Windows,1,1,2560,1600,167.72,1,64,3.48,8000,0,SSD Only,8000,Very High (> 2TB),4188.8
ASUS,ASUS ROG Strix G18 G815,18,2560 x 1600),Intel Core Ultra 9 275HX,NVIDIA GeForce RTX 5070 (Laptop),Windows,1,1,2560,1600,167.72,1,32,3.42,2000,0,SSD Only,2000,High (1-2TB),2348.8
ASUS,ASUS ROG Strix G16,16,1920 x 1200,Intel Core i7-14650HX,NVIDIA GeForce RTX 5060 (Laptop),Windows,1,1,1920,1200,141.51,1,64,2.73,4000,0,SSD Only,4000,Very High (> 2TB),3228.8
ASUS,ASUS ROG Strix G16 G615,16,1920 x 1200,Intel Core i7-14650HX,NVIDIA GeForce RTX 5060 (Laptop),Windows,1,1,1920,1200,141.51,1,64,2.73,2000,0,SSD Only,2000,High (1-2TB),2828.8
ASUS,ASUS ROG Strix G16 G615,16,1920 x 1200,Intel Core i7-14650HX,NVIDIA GeForce RTX 4090 (Laptop),Windows,1,1,1920,1200,141.51,1,32,2.73,2000,0,SSD Only,2000,High (1-2TB),2188.8
ASUS,ASUS ROG Strix G16,16,1920 x 1200,AMD Ryzen 9 9955HX,NVIDIA GeForce RTX 5060 (Laptop),Windows,1,1,1920,1200,141.51,1,64,2.5,3000,0,SSD Only,3000,Very High (> 2TB),3028.8
ASUS,ASUS TUF Gaming A16 FA607,16,1920 x 1200,AMD Ryzen 7 7445HS,"NVIDIA GeForce RTX 4050 (Laptop, 140W)",Windows,1,1,1920,1200,141.51,1,24,2.27,1000,0,SSD Only,1000,Standard (512GB-1TB),1828.8
Lenovo,Lenovo IdeaPad 3i,15.6,Full HD (1080p),Intel Core i3-1115G4,Intel UHD Graphics Xe G4 (48EU),Windows,0,0,1920,1080,141.21,0,24,1.65,1000,0,SSD Only,1000,Standard (512GB-1TB),1616.8
Lenovo,Lenovo IdeaPad 3i,15.6,Full HD (1080p),Intel Core i3-1115G4,Intel UHD Graphics Xe G4 (48EU),Windows,0,0,1920,1080,141.21,0,16,1.65,256,0,SSD Only,256,Basic (256-512GB),1308
Lenovo,Lenovo IdeaPad 3i,15.6,Full HD (1080p),Intel Core i3-1115G4,Intel UHD Graphics Xe G4 (48EU),Windows,0,0,1920,1080,141.21,0,16,1.65,1000,0,SSD Only,1000,Standard (512GB-1TB),1456.8
Lenovo,Lenovo IdeaPad Slim 3/3i,15,1920 x 1200,Intel Core i7-13620H,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,1,1,1920,1200,150.94,0,8,1.49,512,0,SSD Only,512,Standard (512GB-1TB),1281.2
Lenovo,Lenovo IdeaPad Slim 3/3i,15,1920 x 1200,Intel Core i7-13620H,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,1,1,1920,1200,150.94,0,8,1.49,1000,0,SSD Only,1000,Standard (512GB-1TB),1378.8
Lenovo,Lenovo IdeaPad Slim 3/3i,15,1920 x 1200,Intel Core i7-13620H,"Intel UHD Graphics (Alder Lake, 64EU)",Windows,1,1,1920,1200,150.94,0,24,1.49,4000,0,SSD Only,4000,Very High (> 2TB),2298.8
